City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
888,Dagda,LV,2022-03-13 17:03:34,56.0951,27.5372,30.18,90,25,4.36
889,Reyes,BO,2022-03-13 17:03:35,-14.3167,-67.3833,78.42,63,100,3.89
890,Upington,ZA,2022-03-13 17:03:35,-28.4478,21.2561,68.45,78,99,16.08
891,Alto Araguaia,BR,2022-03-13 17:03:35,-17.3147,-53.2153,76.08,80,100,2.33
892,Shambu,ET,2022-03-13 17:03:36,9.5667,37.1,64.17,46,67,2.04
893,Malanje,AO,2022-03-13 17:03:36,-9.5402,16.341,66.79,94,100,5.39
894,Port-Cartier,CA,2022-03-13 17:03:37,50.0334,-66.8654,17.74,73,76,20.89
895,Werda,BW,2022-03-13 17:03:37,-25.2667,23.2833,82.51,32,39,8.39
896,Sisimiut,GL,2022-03-13 17:03:37,66.9395,-53.6735,0.27,87,100,4.07
897,Gazojak,TM,2022-03-13 17:03:38,41.1875,61.4036,53.44,34,100,4.05
898,Pyatovskiy,RU,2022-03-13 17:03:38,54.6891,36.0563,30.24,92,86,5.88
899,Antofagasta,CL,2022-03-13 17:00:08,-23.65,-70.4,74.21,57,17,9.01
900,Kajaani,FI,2022-03-13 17:03:38,64.2273,27.7285,28.45,86,0,4.61
901,Nosy Varika,MG,2022-03-13 17:03:39,-20.5833,48.5333,75.61,88,100,4.83
902,Uitenhage,ZA,2022-03-13 17:03:39,-33.7576,25.3971,64.42,92,100,7.09
903,Plouzane,FR,2022-03-13 17:03:39,48.3833,-4.6167,50.32,71,20,13.8
904,Starokostyantyniv,UA,2022-03-13 17:03:40,49.7576,27.2034,31.73,66,100,4.97
905,Oistins,BB,2022-03-13 17:03:40,13.0667,-59.5333,78.98,70,68,17.81
906,Chirilagua,SV,2022-03-13 17:03:41,13.2203,-88.1386,92.89,26,8,6.31
907,Wajir,KE,2022-03-13 17:02:22,1.7471,40.0573,92.77,27,50,7.7
908,Koungou,YT,2022-03-13 17:03:41,-12.7336,45.2042,82.11,83,0,6.91
909,Ponferrada,ES,2022-03-13 16:59:52,42.5466,-6.5962,52.29,62,85,7.0
910,Llaillay,CL,2022-03-13 17:01:20,-32.85,-70.9667,91.26,21,0,6.67
911,Svetlogorsk,BY,2022-03-13 17:03:42,52.6333,29.7333,30.2,71,27,2.93
912,Qazvin,IR,2022-03-13 17:03:42,36.2797,50.0049,54.03,27,5,5.14
913,Dibulla,CO,2022-03-13 17:03:42,11.2725,-73.3091,86.92,55,93,8.19
914,Tsaratanana,MG,2022-03-13 17:03:43,-16.7833,47.65,75.31,74,99,7.16
915,Inzer,RU,2022-03-13 17:03:43,54.2167,57.5556,8.44,99,98,0.78
916,San-Pedro,CI,2022-03-13 17:03:44,4.7485,-6.6363,82.81,75,87,10.8
917,Juli,PE,2022-03-13 17:03:44,-16.2167,-69.45,50.94,58,73,8.59
918,Albany,US,2022-03-13 17:00:19,42.6001,-73.9662,31.39,50,76,1.99
919,Baesweiler,DE,2022-03-13 17:03:44,50.9096,6.1887,59.86,51,78,3.2
920,Saurimo,AO,2022-03-13 17:03:45,-9.6608,20.3916,65.55,91,100,5.26
921,Cambrai,FR,2022-03-13 17:03:45,50.1667,3.4167,51.1,92,100,13.96
922,Mantua,IT,2022-03-13 17:03:46,45.1667,10.7833,50.09,57,14,5.01
923,Madisonville,US,2022-03-13 17:01:12,37.3281,-87.4989,46.87,39,19,3.0
924,Adeje,ES,2022-03-13 17:03:46,28.1227,-16.726,68.32,61,75,6.91
925,Catamarca,AR,2022-03-13 17:04:46,-28.4696,-65.7852,71.58,50,12,7.14
926,Rio Tercero,AR,2022-03-13 17:04:47,-32.173,-64.1141,80.46,32,15,6.91
927,Kawambwa,ZM,2022-03-13 17:04:47,-9.7915,29.0791,62.13,90,100,1.68
928,Joensuu,FI,2022-03-13 17:04:47,62.6012,29.7632,33.28,87,0,1.14
929,Saint-Louis,SN,2022-03-13 17:04:48,16.3333,-15.0,99.21,4,0,8.28
930,Igrim,RU,2022-03-13 17:04:48,63.1906,64.4162,7.9,94,99,7.85
931,Umm Lajj,SA,2022-03-13 17:04:49,25.0213,37.2685,68.49,60,2,13.56
932,Salmas,IR,2022-03-13 17:04:49,38.1973,44.7653,35.28,50,51,5.57
933,Puerto El Triunfo,SV,2022-03-13 17:04:49,13.2833,-88.55,94.12,37,39,4.43
934,Itambe,BR,2022-03-13 17:01:21,-15.245,-40.6244,87.01,48,100,5.75
935,Surt,LY,2022-03-13 17:04:50,31.2089,16.5887,59.16,66,10,17.78
936,Perelyub,RU,2022-03-13 17:04:50,51.8667,50.3667,-2.09,100,59,4.21
937,Mogadishu,SO,2022-03-13 17:04:51,2.0371,45.3438,78.85,79,59,20.56
938,Chingola,ZM,2022-03-13 17:03:01,-12.529,27.8838,61.14,95,96,5.59
939,Aysha,RU,2022-03-13 17:04:51,55.8704,48.6319,19.45,97,98,6.24
940,Araioses,BR,2022-03-13 17:04:51,-2.89,-41.9031,85.98,74,20,13.8
941,Trairi,BR,2022-03-13 17:02:48,-3.2778,-39.2689,82.6,72,100,5.68
942,Morant Bay,JM,2022-03-13 17:04:52,17.8815,-76.4093,89.71,62,0,10.42
943,Cochabamba,BO,2022-03-13 17:04:52,-17.3895,-66.1568,71.35,49,40,4.61
944,Roald,NO,2022-03-13 17:04:53,62.5833,6.1333,50.14,43,0,9.22
945,Zaltan,LY,2022-03-13 17:04:53,32.947,11.8665,64.44,45,87,13.85
946,Geraldton,AU,2022-03-13 17:04:54,-28.7667,114.6,66.61,82,6,2.3
947,Thunder Bay,CA,2022-03-13 17:04:54,48.4001,-89.3168,22.28,68,94,3.0
948,Pochinki,RU,2022-03-13 17:04:54,54.6988,44.8668,25.43,94,99,12.88
949,Almetyevsk,RU,2022-03-13 17:02:30,54.9044,52.3154,11.82,95,94,7.18
950,Lundazi,ZM,2022-03-13 17:04:55,-12.2929,33.1782,65.14,97,96,5.41
951,Yurino,RU,2022-03-13 17:04:55,56.2942,46.3039,27.52,96,95,7.52
952,San Francisco,US,2022-03-13 17:00:50,37.7749,-122.4194,59.95,89,75,11.5
953,Wrzesnia,PL,2022-03-13 17:01:26,52.3251,17.5652,45.05,53,0,9.01
954,Pustoshka,RU,2022-03-13 17:04:56,56.3355,29.369,29.84,91,12,5.06
955,Balykshi,KZ,2022-03-13 17:04:56,47.0667,51.8667,19.4,86,0,6.71
956,Ambikapur,IN,2022-03-13 17:04:57,23.1167,83.2,67.01,17,0,2.48
957,Durham,US,2022-03-13 17:00:24,36.0335,-78.8664,44.1,33,0,4.61
958,Jega,NG,2022-03-13 17:04:57,12.2175,4.3792,99.37,10,100,6.29
959,Funadhoo,MV,2022-03-13 17:04:57,6.15,73.2667,83.71,70,85,5.66
960,Siparia,TT,2022-03-13 17:04:58,10.1333,-61.5,87.82,74,71,5.01
961,Kondinskoye,RU,2022-03-13 17:04:58,59.6481,67.41,-0.42,99,100,6.53
962,Guatire,VE,2022-03-13 17:04:59,10.4762,-66.5427,78.06,77,97,5.84
963,Kedrovyy,RU,2022-03-13 17:04:59,56.1667,91.8167,-10.14,99,30,4.43
964,Rodding,DK,2022-03-13 17:05:00,55.3657,9.0632,44.98,45,22,11.5
965,Nemyriv,UA,2022-03-13 17:05:00,48.9708,28.8378,29.79,77,100,6.58
966,Turtas,RU,2022-03-13 17:05:00,58.9417,69.1325,5.56,94,100,5.93
967,Copiapo,CL,2022-03-13 17:00:36,-27.3667,-70.3333,81.79,34,0,8.03
968,Umea,SE,2022-03-13 17:04:42,63.8284,20.2597,31.93,80,0,5.75
969,Guanare,VE,2022-03-13 17:05:01,9.0418,-69.7421,89.1,50,97,6.44
970,Terekli-Mekteb,RU,2022-03-13 17:06:01,44.1671,45.8698,33.85,63,100,0.58
971,Azul,AR,2022-03-13 17:06:02,-36.777,-59.8585,76.33,27,3,8.23
972,Hollola,FI,2022-03-13 17:06:02,61.05,25.4333,29.88,93,100,4.56
973,Betafo,MG,2022-03-13 17:06:03,-19.8333,46.85,60.96,96,98,5.37
974,Fortuna,US,2022-03-13 17:06:03,40.5982,-124.1573,50.94,94,75,9.22
975,Dragomiresti,RO,2022-03-13 17:06:03,44.9167,25.3333,37.85,99,71,3.94
976,Beachwood,US,2022-03-13 17:02:38,41.4645,-81.5087,25.21,76,100,21.85
977,Ahtopol,BG,2022-03-13 17:06:04,42.1,27.95,34.61,60,35,1.59
978,Altea,ES,2022-03-13 17:06:04,38.5989,-0.0514,62.78,67,100,1.99
979,Utete,TZ,2022-03-13 17:06:05,-7.986,38.758,77.11,77,66,4.81
980,Novouzensk,RU,2022-03-13 17:06:05,50.4592,48.1431,-1.88,100,32,4.85
981,Aksum,ET,2022-03-13 17:02:23,14.1245,38.7244,63.34,62,92,10.16
982,Agrinion,GR,2022-03-13 17:06:05,38.6214,21.4078,40.62,64,79,1.3
983,Ufimskiy,RU,2022-03-13 17:06:06,56.7084,58.0517,5.65,99,100,3.18
984,Boa Vista,BR,2022-03-13 17:06:06,2.8197,-60.6733,89.58,45,40,12.66
985,Inirida,CO,2022-03-13 17:06:06,3.8653,-67.9239,72.3,98,100,1.48
986,Lixourion,GR,2022-03-13 17:06:07,38.2019,20.4314,48.2,71,75,0.0
987,Tomislavgrad,BA,2022-03-13 17:06:07,43.7181,17.2267,31.06,65,0,2.48
988,Icod De Los Vinos,ES,2022-03-13 17:06:07,28.3724,-16.7119,68.77,71,33,5.19
989,Avesta,SE,2022-03-13 17:06:08,60.1455,16.1679,46.99,89,83,2.77
990,Fatehabad,IN,2022-03-13 17:06:08,29.5167,75.45,75.2,27,0,6.08
991,Segovia,ES,2022-03-13 17:06:09,41.1667,-4.0,50.43,47,91,2.17
992,Landeck,AT,2022-03-13 17:06:09,47.1301,10.5636,37.44,83,1,7.56
993,Jibuti,DJ,2022-03-13 17:06:10,11.5,42.5,73.78,65,66,16.69
994,Puerto Suarez,BO,2022-03-13 17:06:10,-18.95,-57.8,82.96,69,75,8.05
995,Kano,NG,2022-03-13 17:06:10,12.0001,8.5167,91.06,12,74,11.3
996,Kizema,RU,2022-03-13 17:06:11,61.113,44.8302,23.81,94,93,7.11
997,Carmo Do Rio Claro,BR,2022-03-13 17:06:11,-20.9719,-46.1189,75.06,76,100,2.13
998,Montevideo,UY,2022-03-13 17:06:12,-34.8335,-56.1674,71.62,64,20,11.5
999,Chimoio,MZ,2022-03-13 17:06:12,-19.1164,33.4833,69.66,100,75,1.99
1000,Masuguru,TZ,2022-03-13 17:06:12,-11.3667,38.4167,74.82,95,97,3.18
1001,Chattanooga,US,2022-03-13 17:05:07,35.0456,-85.3097,43.36,42,20,4.61
1002,Mumford,GH,2022-03-13 17:06:13,5.2618,-0.759,83.1,75,49,14.25
1003,Colon,PA,2022-03-13 17:06:13,9.3592,-79.9014,81.36,76,77,8.72
1004,Alvand,IR,2022-03-13 17:06:14,36.3187,49.1678,41.52,38,9,8.14
1005,Joshimath,IN,2022-03-13 17:06:14,30.5667,79.5667,50.4,34,0,10.65
1006,Minsk,BY,2022-03-13 17:03:50,53.9,27.5667,29.95,81,6,1.88
1007,Kattivakkam,IN,2022-03-13 17:06:14,13.2167,80.3167,83.07,79,100,5.84
1008,Vazhiny,RU,2022-03-13 17:06:15,60.9644,34.0222,33.33,100,100,3.44
1009,Ceska Skalice,CZ,2022-03-13 17:06:15,50.3947,16.0428,47.53,47,0,5.95
1010,Cubara,CO,2022-03-13 17:06:15,7.0008,-72.1085,77.07,84,100,1.83
1011,Bon Air,US,2022-03-13 17:04:54,37.5249,-77.5578,39.67,43,0,7.0
1012,Uruacu,BR,2022-03-13 17:06:16,-14.5247,-49.1408,83.95,66,81,0.07
1013,Buriti Bravo,BR,2022-03-13 17:06:16,-5.8372,-43.8336,84.65,68,99,2.8
1014,Reguengos De Monsaraz,PT,2022-03-13 17:06:17,38.4253,-7.5349,58.01,52,100,2.08
1015,Dzaoudzi,YT,2022-03-13 17:04:59,-12.7887,45.2699,82.29,83,0,6.91
1016,Shache,CN,2022-03-13 17:06:17,38.4167,77.2406,57.97,25,50,4.7
1017,Ankpa,NG,2022-03-13 17:07:18,7.3706,7.6253,93.11,31,62,1.36
1018,Bombarral,PT,2022-03-13 17:07:18,39.2672,-9.158,60.15,68,100,8.59
1019,Disna,BY,2022-03-13 17:07:18,55.568,28.1971,28.69,91,13,5.21
1020,Cumana,VE,2022-03-13 17:07:19,10.4635,-64.1775,81.16,68,97,18.41
1021,Manosque,FR,2022-03-13 17:07:19,43.8288,5.7869,42.57,74,100,15.46
1022,Niteroi,BR,2022-03-13 17:04:12,-22.8833,-43.1036,83.66,60,98,8.01
1023,Uthal,PK,2022-03-13 17:07:20,25.8072,66.6219,80.04,47,1,9.35
1024,Danilov,RU,2022-03-13 17:07:20,58.1908,40.1717,31.33,95,100,7.74
1025,Mach,PK,2022-03-13 17:07:20,29.8637,67.3298,77.68,36,30,3.49
1026,Blagoyevo,RU,2022-03-13 17:07:21,63.3667,47.9167,22.8,94,99,8.23
1027,Vaasa,FI,2022-03-13 17:07:21,63.096,21.6158,37.42,52,0,4.61
1028,Boaco,NI,2022-03-13 17:07:22,12.4722,-85.6586,89.53,31,7,17.67
1029,Dawlatabad,AF,2022-03-13 17:07:22,36.4141,64.9053,64.9,57,98,12.41
1030,Usinsk,RU,2022-03-13 17:07:22,65.9939,57.5281,17.55,95,100,7.38
1031,Osa,RU,2022-03-13 17:07:23,57.2829,55.4567,14.23,94,100,8.05
1032,Francistown,BW,2022-03-13 17:07:23,-21.17,27.5079,82.78,27,0,7.09
1033,Kastamonu,TR,2022-03-13 17:07:23,41.5,33.6667,19.74,86,84,4.74
1034,Muyezerskiy,RU,2022-03-13 17:07:24,63.9333,31.65,32.49,99,100,0.4
1035,Sangueya,GN,2022-03-13 17:07:24,10.7,-14.3667,88.23,39,81,12.39
1036,La Romana,DO,2022-03-13 17:07:24,18.4273,-68.9728,88.16,58,40,9.22
1037,Pokaran,IN,2022-03-13 17:07:25,26.9167,71.9167,87.48,16,1,5.79
1038,Bafoulabe,ML,2022-03-13 17:07:21,13.8065,-10.8321,103.15,7,7,1.54
1039,Altamira,BR,2022-03-13 17:07:25,-3.2033,-52.2064,84.63,75,90,3.38
1040,Batetskiy,RU,2022-03-13 17:07:26,58.6461,30.3027,29.61,92,19,4.88
1041,Sosua,DO,2022-03-13 17:07:26,19.7667,-70.5167,87.78,74,20,16.11
1042,Palombara Sabina,IT,2022-03-13 17:07:26,42.0667,12.768,50.68,55,5,3.56
1043,Qaracala,AZ,2022-03-13 17:07:27,39.8132,48.9523,41.25,63,100,18.07
1044,Monte Azul Paulista,BR,2022-03-13 17:03:48,-20.9072,-48.6414,76.69,78,95,2.35
1045,Magnor,SE,2022-03-13 17:07:28,59.9511,12.1996,31.71,91,98,1.68
1046,Koryazhma,RU,2022-03-13 17:07:28,61.3143,47.1691,20.14,95,100,4.59
1047,Gol,NO,2022-03-13 17:07:28,60.7014,8.9457,31.24,95,99,2.8
1048,Harriston,CA,2022-03-13 17:07:29,43.9001,-80.883,21.88,84,100,17.29
1049,Kayerkan,RU,2022-03-13 17:07:29,69.3497,87.7602,-16.29,92,95,5.73
1050,Paptalaya,HN,2022-03-13 17:07:29,15.5,-84.3167,85.73,57,14,6.96
1051,Chemin Grenier,MU,2022-03-13 17:07:30,-20.4872,57.4656,76.59,86,67,14.03
1052,Akhtanizovskaya,RU,2022-03-13 17:07:30,45.32,37.1,27.07,64,31,10.0
1053,Rotifunk,SL,2022-03-13 17:07:30,8.2333,-12.6833,87.44,55,65,11.5
1054,Kaduy,RU,2022-03-13 17:07:31,59.2,37.15,33.01,98,100,7.11
1055,Staryy Nadym,RU,2022-03-13 17:07:31,65.6118,72.6842,1.85,98,99,8.41
1056,Zabid,YE,2022-03-13 17:07:32,14.1951,43.3152,80.82,61,45,7.47
1057,Bentiu,SS,2022-03-13 17:07:32,9.2333,29.8333,92.53,14,96,3.6
1058,Szecseny,HU,2022-03-13 17:07:32,48.0806,19.5202,43.18,37,5,1.72
1059,Kharan,PK,2022-03-13 17:07:33,28.5833,65.4167,83.97,20,32,3.38
1060,Cave Spring,US,2022-03-13 17:07:33,37.2276,-80.0128,39.81,35,0,11.5
1061,Birao,CF,2022-03-13 17:07:33,10.2849,22.7882,88.43,11,24,6.44
1062,Yambio,SS,2022-03-13 17:08:34,4.5721,28.3955,78.76,56,100,1.77
1063,Yenagoa,NG,2022-03-13 17:08:34,4.9247,6.2642,80.29,83,93,4.0
1064,Betioky,MG,2022-03-13 17:07:20,-23.7167,44.3833,78.35,66,98,3.83
1065,Ciudad Bolivar,VE,2022-03-13 17:08:35,8.1222,-63.5497,88.65,46,99,10.69
1066,Kastella,GR,2022-03-13 17:08:35,38.5667,23.6333,41.99,66,59,5.08
1067,Cleveland,US,2022-03-13 17:08:35,41.4995,-81.6954,27.23,75,100,21.85
1068,Araguaina,BR,2022-03-13 17:08:36,-7.1911,-48.2072,86.85,61,52,3.65
1069,Mendi,PG,2022-03-13 17:08:36,-6.1761,143.6513,55.13,97,86,3.09
1070,Puerto Leguizamo,CO,2022-03-13 17:08:36,-0.1934,-74.7819,81.63,75,99,1.01
1071,Grasten,DK,2022-03-13 17:08:37,54.9192,9.5952,48.25,46,0,21.85
1072,Eningen,DE,2022-03-13 17:08:37,48.4869,9.2595,57.97,68,90,4.59
1073,Ajdabiya,LY,2022-03-13 17:08:37,30.7554,20.2263,57.88,50,46,5.91
1074,Aguadilla,PR,2022-03-13 17:08:38,18.4275,-67.1541,86.11,70,0,20.71
1075,Panjab,AF,2022-03-13 17:08:38,34.388,67.0233,35.49,94,98,4.83
1076,Pore,CO,2022-03-13 17:08:38,5.7272,-71.9947,91.08,43,99,11.9
1077,Angren,UZ,2022-03-13 17:08:39,41.0167,70.1436,49.6,96,100,2.08
1078,Patur,IN,2022-03-13 17:08:39,20.45,76.9333,82.65,13,0,4.56
1079,Kurchum,KZ,2022-03-13 17:08:40,48.5722,83.6542,32.2,99,96,6.15
1080,Peniche,PT,2022-03-13 17:08:40,39.3558,-9.3811,59.11,73,100,12.46
1081,Alma,CA,2022-03-13 17:05:46,48.5501,-71.6491,12.09,72,94,13.87
1082,Irati,BR,2022-03-13 17:08:40,-25.4672,-50.6511,66.33,99,100,1.54
1083,Montijo,PT,2022-03-13 17:08:41,38.7067,-8.9739,60.58,65,20,12.66
1084,Kaniama,CD,2022-03-13 17:08:41,-7.5667,24.1833,65.93,92,98,3.56
1085,Galle,LK,2022-03-13 17:08:41,6.0367,80.217,79.72,78,91,0.29
1086,Timbiras,BR,2022-03-13 17:03:55,-4.2553,-43.9406,87.08,65,52,2.66
1087,New Boston,US,2022-03-13 17:08:42,42.9762,-71.694,33.01,45,5,11.01
1088,El Alto,PE,2022-03-13 17:08:42,-4.2714,-81.2147,85.66,65,58,9.17
1089,Aquiraz,BR,2022-03-13 17:08:43,-3.9014,-38.3911,86.09,70,86,6.53
1090,Znamenskoye,RU,2022-03-13 17:08:43,57.1281,73.8282,0.27,97,8,4.72
1091,Yei,SS,2022-03-13 17:08:43,4.095,30.6779,76.46,52,85,3.56
1092,Puerto Madryn,AR,2022-03-13 17:07:24,-42.7692,-65.0385,81.68,19,31,18.66
1093,Makushino,RU,2022-03-13 17:08:44,55.2103,67.2442,12.72,86,100,10.83
1094,Oussouye,SN,2022-03-13 17:08:44,12.485,-16.5469,85.96,35,23,12.48
1095,Warri,NG,2022-03-13 17:08:45,5.5167,5.75,84.72,70,95,8.32
1096,Chornoliztsi,UA,2022-03-13 17:08:45,48.8303,24.8958,32.56,73,100,5.59
1097,Tarnos,FR,2022-03-13 17:08:45,43.5417,-1.4628,58.68,61,0,12.66
1098,Dwarahat,IN,2022-03-13 17:08:46,29.7833,79.4333,57.92,45,0,3.4
1099,Joura,IN,2022-03-13 17:08:46,26.3411,77.8115,80.28,22,0,1.7
1100,Skibbereen,IE,2022-03-13 17:08:46,51.55,-9.2667,49.1,74,56,15.12
1101,Sehithwa,BW,2022-03-13 17:08:47,-20.4667,22.7167,81.0,43,66,5.79
1102,Balkanabat,TM,2022-03-13 17:08:47,39.5108,54.3671,53.35,43,100,3.89
1103,Ziguinchor,SN,2022-03-13 17:08:47,12.5833,-16.2719,94.82,23,17,13.31
1104,Carai,BR,2022-03-13 17:08:48,-17.1889,-41.6947,84.27,46,99,4.59
1105,Gali,GE,2022-03-13 17:08:48,42.6265,41.7381,36.18,92,100,1.12
1106,La Asuncion,VE,2022-03-13 17:08:48,11.0333,-63.8628,80.71,70,98,16.64
1107,Eydhafushi,MV,2022-03-13 17:08:49,5.1033,73.0708,83.19,72,38,6.11
1108,Ceres,US,2022-03-13 17:08:49,37.5949,-120.9577,60.57,69,0,10.36
1109,Killybegs,IE,2022-03-13 17:08:50,54.6333,-8.45,47.91,85,85,18.63
1110,Ghanzi,BW,2022-03-13 17:08:50,-21.5667,21.7833,77.85,46,98,6.69
1111,Dalvik,IS,2022-03-13 17:09:50,65.9702,-18.5286,33.91,78,40,5.14
1112,Kuliyapitiya,LK,2022-03-13 17:09:51,7.4688,80.0401,78.48,72,99,6.2
1113,Matara,LK,2022-03-13 17:09:51,5.9485,80.5353,78.13,85,86,2.66
1114,Balkhash,KZ,2022-03-13 17:09:51,46.844,74.9804,38.39,80,76,11.03
1115,Ugoofaaru,MV,2022-03-13 17:09:52,5.6667,73.0,83.21,71,79,5.14
1116,Olonets,RU,2022-03-13 17:09:52,60.9847,32.9698,32.85,100,100,3.67
1117,Solone,UA,2022-03-13 17:09:52,48.2081,34.8721,26.98,79,51,4.79
1118,Horodnya,UA,2022-03-13 17:09:53,51.8909,31.5974,28.49,78,65,4.72
1119,Schkeuditz,DE,2022-03-13 17:09:53,51.4,12.2167,50.07,26,0,17.27
1120,Kabinda,CD,2022-03-13 17:09:54,-6.1333,24.4833,66.36,95,100,2.26
1121,Hartlepool,GB,2022-03-13 17:09:54,54.6861,-1.2125,55.26,62,99,17.13
1122,Santiago,CL,2022-03-13 17:06:49,-33.4569,-70.6483,90.28,26,0,9.22
1123,Sychevka,RU,2022-03-13 17:09:54,55.8252,34.2736,30.85,91,96,8.75
1124,Nara,JP,2022-03-13 17:09:55,34.6851,135.8049,61.92,72,100,7.87
1125,Jaicos,BR,2022-03-13 17:09:55,-7.3592,-41.1378,96.1,30,98,4.14
1126,Mmathubudukwane,BW,2022-03-13 17:09:55,-24.6,26.4333,80.06,35,9,3.24
1127,Salym,RU,2022-03-13 17:09:56,60.0625,71.4789,-2.92,100,100,3.85
1128,Arica,CL,2022-03-13 17:09:56,-18.475,-70.3042,83.75,53,0,11.5
1129,Floro,NO,2022-03-13 17:09:56,61.5996,5.0328,49.96,40,100,13.8
1130,Samana,DO,2022-03-13 17:09:57,19.2056,-69.3369,80.82,78,75,4.61
1131,Southbury,US,2022-03-13 17:09:57,41.4815,-73.2132,34.68,51,20,11.5
1132,Labytnangi,RU,2022-03-13 17:09:57,66.6572,66.4183,-0.54,99,93,4.14
1133,Nikolsk,RU,2022-03-13 17:09:58,53.7189,46.0712,20.53,95,98,9.62
1134,Kiruna,SE,2022-03-13 17:09:58,67.8557,20.2251,27.52,69,0,6.91
1135,Nagod,IN,2022-03-13 17:09:59,24.5667,80.6,77.59,13,0,1.19
1136,Karlstad,SE,2022-03-13 17:09:59,59.3793,13.5036,45.16,31,17,3.44
1137,Pizarro,CO,2022-03-13 17:09:59,4.9533,-77.366,82.47,75,79,4.76
1138,Oranjemund,NA,2022-03-13 17:10:00,-28.55,16.4333,63.7,82,39,21.99
1139,Plast,RU,2022-03-13 17:10:00,54.3691,60.8136,-9.08,100,46,3.87
1140,Coihueco,CL,2022-03-13 17:10:01,-36.6167,-71.8333,83.14,30,0,10.36
1141,Sidrolandia,BR,2022-03-13 17:10:02,-20.9319,-54.9614,70.48,96,100,5.64
1142,Kodinar,IN,2022-03-13 17:10:02,20.7903,70.7031,79.93,45,0,11.05
1143,Boden,SE,2022-03-13 17:10:03,65.8252,21.6886,24.8,98,92,1.86
1144,Kabompo,ZM,2022-03-13 17:10:04,-13.5927,24.2008,66.56,91,100,2.84
1145,Bosaso,SO,2022-03-13 17:10:05,11.2842,49.1816,77.56,80,26,7.2
1146,Tessalit,ML,2022-03-13 17:10:05,20.1986,1.0114,91.72,5,0,9.82
1147,Neuquen,AR,2022-03-13 17:07:01,-38.9516,-68.0591,75.09,53,0,4.61
1148,Villa Carlos Paz,AR,2022-03-13 17:10:06,-31.4241,-64.4978,81.05,37,94,1.99
1149,Garowe,SO,2022-03-13 17:10:06,8.4054,48.4845,77.31,49,42,22.68
1150,Weston,US,2022-03-13 17:10:07,26.1004,-80.3998,75.22,55,75,19.57
1151,Sayyan,YE,2022-03-13 17:10:07,15.1718,44.3244,62.76,21,7,3.56
1152,Nhamunda,BR,2022-03-13 17:10:07,-2.1861,-56.7131,85.77,73,89,2.84
1153,Torit,SS,2022-03-13 17:10:08,4.4133,32.5678,86.72,32,88,1.83
1154,Bhander,IN,2022-03-13 17:10:08,25.7333,78.75,79.95,20,0,2.8
1155,Esil,KZ,2022-03-13 17:10:09,51.9556,66.4042,5.36,99,93,3.27
1156,Behbahan,IR,2022-03-13 17:07:18,30.5959,50.2417,72.79,42,100,5.01
1157,Mahanje,TZ,2022-03-13 17:10:09,-9.9333,35.3333,67.39,95,97,1.43
1158,San Ignacio,BZ,2022-03-13 17:11:10,17.1561,-89.0714,72.23,91,100,3.18
1159,Cassilandia,BR,2022-03-13 17:11:10,-19.1133,-51.7342,75.97,78,100,3.85
1160,Kourou,GF,2022-03-13 17:11:10,5.1552,-52.6478,75.25,85,99,9.04
1161,Zverinogolovskoye,RU,2022-03-13 17:11:11,54.4586,64.8542,10.35,97,100,4.56
1162,Bam,IR,2022-03-13 17:11:11,29.106,58.357,80.1,18,44,5.5
1163,Schattdorf,CH,2022-03-13 17:11:12,46.8655,8.6547,58.39,81,19,11.36
1164,Svarstad,NO,2022-03-13 17:11:12,59.399,9.9698,43.16,39,100,1.01
1165,Toledo,ES,2022-03-13 17:09:50,39.8333,-4.0,58.32,45,96,6.42
1166,Villazon,BO,2022-03-13 17:11:13,-22.0866,-65.5942,57.36,47,69,9.01
1167,Sesimbra,PT,2022-03-13 17:11:13,38.4445,-9.1015,60.31,62,100,7.92
1168,Srikakulam,IN,2022-03-13 17:11:14,18.3,83.9,76.75,65,100,2.73
1169,Berberati,CF,2022-03-13 17:11:14,4.2612,15.7922,84.47,40,12,4.07
1170,Londa,IN,2022-03-13 17:11:14,15.4691,74.5191,78.98,42,78,3.06
1171,Birecik,TR,2022-03-13 17:11:15,37.0294,37.9903,34.81,99,100,8.79
1172,Urumqi,CN,2022-03-13 17:11:15,43.801,87.6005,47.35,71,0,4.47
1173,Adre,TD,2022-03-13 17:11:15,13.4667,22.2,86.63,13,57,8.34
1174,Zaozerne,UA,2022-03-13 17:11:16,45.1582,33.2787,33.26,58,61,5.08
1175,Gharo,PK,2022-03-13 17:11:16,24.7424,67.5856,79.02,42,1,10.98
1176,Sao Gabriel Da Cachoeira,BR,2022-03-13 17:11:17,-0.1303,-67.0892,84.11,69,100,2.08
1177,Bejar,ES,2022-03-13 17:11:18,40.3864,-5.7634,51.58,61,100,7.36
1178,Methoni,GR,2022-03-13 17:11:18,36.8197,21.7049,48.06,53,30,4.74
1179,Padre Bernardo,BR,2022-03-13 17:11:18,-15.35,-48.5,85.46,52,67,4.12
1180,Santa Rosa De Cabal,CO,2022-03-13 17:07:01,4.8681,-75.6214,71.06,70,89,3.18
1181,Trenton,US,2022-03-13 17:11:19,40.217,-74.7429,34.09,50,26,10.0
1182,Cookeville,US,2022-03-13 17:08:40,36.1628,-85.5016,41.58,44,0,13.8
